GeneID	GSM3145509	GSM3145510	GSM3145511	GSM3145512	GSM3145513	GSM3145514	GSM3145515	GSM3145516	GSM3145517	GSM3145518	GSM3145519	GSM3145520	GSM3145521	GSM3145522	GSM3145523	GSM3145524
29765	47	80	37	41	36	57	53	40	3	5	11	5	8	4	4	6
6944	2988	4193	1898	2475	2697	2877	3153	2064	435	1111	1971	972	739	245	226	672
8394	4686	5679	3221	4914	5644	6547	5562	4353	930	2485	3811	2629	2454	729	1169	2660
5710	4309	6346	3095	4120	3398	3996	4696	2932	900	2367	2072	2346	1812	706	307	1997
100507670	12	25	5	10	22	24	18	15	5	4	15	8	11	2	3	13
57592	643	886	328	554	826	952	762	566	441	1090	976	1124	1000	382	216	1047
5298	2674	4055	1790	2686	2745	3180	3036	2061	923	2456	2304	3214	2585	787	828	2967
5993	4122	4207	2519	3791	3607	4343	3738	2633	438	1250	1668	757	1069	370	331	707
101927886	57	55	33	69	71	84	73	52	15	30	43	55	41	7	11	73
8991	9243	12876	6021	9073	8817	10165	7173	5563	22	44	52	35	32	15	6	26
5692	4321	6812	2802	4065	3833	4538	4651	3235	1385	3591	3352	2737	2941	1055	775	2489
23126	4494	5063	2511	4164	5750	6249	6767	4779	1123	3548	3831	1793	3482	1245	1003	1813
57530	1007	1233	775	986	1266	1593	1059	893	9	21	12	59	14	1	2	41
7286	1110	1648	1033	1329	1272	1262	1624	1125	48	147	258	125	84	31	25	93
693139	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
81609	1518	1666	852	1310	1551	1914	1362	1027	491	1255	1952	1464	1149	427	414	1410
11189	309	463	191	302	365	421	311	216	92	245	387	258	227	67	73	273
284485	3	4	1	3	1	5	2	1	0	0	0	1	0	0	0	1
65005	1888	2445	1019	1689	1468	1794	1744	1241	469	1261	1392	807	873	300	145	672
51686	310	455	152	284	203	265	231	116	31	61	85	51	39	11	9	29
11022	1185	1358	588	838	749	829	749	489	211	572	967	528	365	147	79	346
109729141	96	130	45	75	52	69	88	50	24	46	129	57	21	9	13	39
339398	16	21	17	21	35	30	20	16	0	2	0	0	0	0	1	0
6097	416	631	197	328	527	549	498	256	4	4	1	0	1	0	0	0
100191040	25	32	13	26	22	32	31	21	2	11	6	12	8	2	1	9
100132111	107	150	87	133	164	163	203	178	6	8	6	4	5	5	0	18
284486	23	30	20	22	28	17	45	27	1	2	2	1	0	0	0	1
117145	3443	3623	1882	3083	2096	2732	2332	1756	115	249	328	290	193	58	37	223
6281	44	64	37	58	280	272	252	126	1841	5596	3753	1691	9780	3651	1379	3335
105371441	3	0	0	0	4	4	0	2	84	228	149	69	502	171	79	169
105371442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
441908	1	1	0	1	0	1	0	0	1	1	2	1	2	0	1	2
6282	10503	13173	7110	10196	15458	17258	10075	7084	7028	22213	25613	8081	18722	6430	4427	8004
101927949	9	10	5	10	10	9	6	3	5	16	30	14	27	8	14	10
100131107	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
126637	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
7062	49	67	48	69	42	46	67	41	1	1	0	1	1	0	0	3
126638	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
112268240	43	46	17	47	11	19	23	8	0	6	9	13	7	3	0	4
388697	64	75	35	81	89	94	75	48	0	4	5	4	1	0	2	0
2312	27	21	16	28	38	54	62	36	90	228	349	385	266	101	103	444
339400	27	25	48	48	11	6	27	11	30	90	145	188	159	46	72	225
388698	0	0	1	3	1	1	0	0	2	14	9	14	8	2	2	20
49860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254910	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
54544	0	0	0	0	0	2	0	0	0	1	1	2	4	1	0	0
353145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84648	4	0	0	0	0	0	0	0	0	1	2	3	0	0	0	3
353144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353142	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
388699	0	0	0	0	0	0	1	0	0	0	3	0	2	0	0	1
353141	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
353140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
26239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353139	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
199834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129271	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
448834	4	6	2	1	0	0	1	0	0	0	1	1	0	0	0	2
353137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
353135	0	0	0	2	3	1	4	3	0	0	0	3	6	2	1	2
353134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353133	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0
353132	2	3	2	1	1	1	5	2	0	0	1	0	0	0	0	0
353131	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
448835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371444	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	2
105371445	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	2
4184	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1
3713	21	23	4	16	24	35	15	14	3	10	7	11	9	8	0	8
101927988	0	0	0	0	0	0	1	1	0	2	1	0	0	1	0	1
163778	0	0	0	0	0	0	0	0	1	3	3	3	2	0	1	3
6698	4	12	1	8	3	2	1	2	0	0	1	2	1	0	0	0
6707	0	5	0	0	0	0	0	0	0	2	1	0	0	0	0	0
105371446	2	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0
6699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6703	0	1	0	0	0	0	1	0	0	0	7	4	0	0	1	1
6700	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1
6701	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1
6704	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
6705	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
6702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574414	0	0	0	0	0	0	0	0	0	1	3	11	2	0	0	10
4014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
114771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57115	4	6	2	0	2	2	1	0	0	0	0	1	3	0	0	0
6280	8	13	6	9	6	10	1	6	162	480	289	286	424	139	57	313
6283	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1
6279	0	0	0	1	1	1	1	0	0	1	0	2	0	0	0	0
338324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6278	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
6277	0	0	0	0	2	0	0	0	1664	4033	3090	2784	4811	1552	854	2788
6276	0	0	0	0	0	0	0	0	13	29	34	13	21	5	8	7
6275	6	8	3	12	71	74	23	19	18	58	46	24	112	15	33	28
101928034	1	0	1	2	0	3	0	0	4	9	6	3	8	1	1	3
6274	1	0	0	0	0	0	0	1	26	44	37	47	38	9	9	28
6273	33	38	29	33	56	88	44	36	188	505	220	163	990	288	79	232
140576	11	9	3	4	17	9	22	8	2960	7848	4503	5501	8565	3259	946	5611
57402	20	21	12	15	41	52	19	26	0	2	2	7	1	0	2	1
6284	640	985	471	832	725	772	951	730	491	1278	996	768	1207	397	225	694
6271	29	53	56	55	33	32	86	56	5	10	12	10	1	2	1	16
26097	2410	3458	1477	2402	2793	3095	2627	1991	518	1444	1695	994	1188	406	370	946
23557	829	981	496	788	753	928	943	704	211	512	469	437	390	169	67	423
3608	13744	15929	8446	12529	13602	16016	16757	11859	3864	9996	11075	7625	9161	3010	2682	8050
100189015	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
4881	6	21	38	61	42	34	116	55	7	19	24	51	26	7	3	39
102466879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65123	4546	5328	2607	3963	4524	5217	5508	3736	635	1510	2253	1968	2566	912	700	2658
11000	210	245	99	168	222	268	213	167	7	20	23	17	24	16	8	29
343052	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2
57459	1716	2077	967	1595	2187	2563	2436	1766	433	1264	1132	1088	1517	458	445	1335
101928059	21	28	16	22	74	60	51	42	12	18	25	18	14	9	2	24
9909	786	1154	395	723	1465	1657	1429	994	377	950	1067	664	969	396	225	760
200186	1495	2180	1312	1948	2402	2575	2390	1732	433	1326	1911	855	1286	461	604	984
27173	3116	4081	2677	3196	3336	3825	3486	2358	1666	4182	4389	3656	4052	1475	1166	3543
102465441	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
148327	2041	2819	941	1371	1000	1207	1446	779	56	144	199	126	95	32	17	107
10899	2502	4420	1274	2326	1983	2245	1984	1383	703	1831	2454	2358	1405	499	403	2055
5872	3429	4503	2504	3229	3629	3946	3631	2519	412	1009	1029	931	1043	330	224	874
6232	14028	25402	6957	12463	11297	12368	12905	7474	3290	8530	9757	6097	7842	2842	1945	6077
91181	5	7	9	16	6	6	9	11	17	44	64	66	41	16	14	50
100847024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7170	12569	14553	7447	11752	12076	13201	13178	8925	335	1055	1095	421	871	285	327	469
100126346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388701	8	7	3	7	6	2	9	3	0	2	2	4	5	0	0	3
25912	8082	10276	4239	6711	6650	7752	6612	4455	1335	3311	2895	4494	2311	760	463	4167
9898	21867	26254	13301	18387	23375	26904	21473	15939	633	1980	2515	1456	1540	496	717	1647
109617023	3	4	0	0	5	0	2	4	1	4	8	5	5	3	2	9
10456	4841	7274	2844	3945	3176	3883	3561	2282	1014	2698	3479	1568	1617	604	392	1034
89872	0	1	0	1	5	0	1	0	2	3	5	4	4	0	1	1
57198	409	559	243	412	900	983	654	542	352	880	1359	293	813	316	195	255
101928101	18	22	16	18	17	20	18	5	0	1	2	0	0	0	0	1
3570	1732	1926	867	1308	2411	2830	1662	1167	138	368	316	462	310	116	29	322
126669	683	742	352	529	929	1147	678	476	34	108	81	148	102	37	11	107
126668	1	1	2	0	0	0	2	0	0	3	3	1	1	1	0	3
55585	4022	5073	2542	3912	5004	5536	5334	3741	584	1660	1011	1539	1302	422	175	1459
100874097	224	294	141	202	279	269	284	216	32	78	52	70	74	27	13	73
107985206	0	1	0	3	0	0	0	0	1	0	1	5	0	0	1	1
1141	2273	2956	1428	2181	2144	2416	2532	1710	619	1644	1026	1475	1135	414	239	1388
103	9261	10550	5438	8940	8163	9727	9807	6902	2645	6894	4082	6171	4954	1787	878	5913
3782	5	14	37	61	12	5	80	44	46	186	65	169	117	27	4	105
105371449	3	11	9	8	10	6	8	6	4	5	8	7	4	1	0	2
10654	993	1558	691	838	606	768	655	439	109	231	305	345	174	63	34	293
57326	669	904	760	962	958	956	2279	1394	102	288	285	226	230	98	32	178
90780	1497	2097	1037	1720	1936	2230	2014	1359	251	722	1802	419	548	175	392	416
101928120	210	279	110	192	168	206	204	148	88	175	303	211	137	59	64	199
6464	3265	3913	2153	3451	3199	3648	3759	2517	1515	3974	5544	3728	2499	1032	784	3413
1163	1146	1213	423	789	955	1082	892	522	1080	2519	3201	1111	1967	696	795	1050
100423020	1	0	0	1	0	4	1	0	1	6	4	1	2	0	0	1
80308	846	1494	524	847	1023	1099	1020	717	298	831	1212	933	371	149	113	594
55891	25	35	10	23	17	32	34	22	1	4	3	0	2	1	0	3
51043	5152	6577	2891	4379	5627	6556	5375	3845	210	522	832	508	386	126	217	430
127579	394	509	220	328	319	295	479	249	4	12	3	3	6	3	0	0
149095	109	117	52	96	109	113	117	57	4	7	10	10	6	4	2	4
100505666	416	468	223	369	562	644	406	286	15	33	66	38	37	11	3	40
8751	4559	7769	2162	3284	4208	4904	4436	2797	1658	4029	2883	2406	3139	1242	614	2060
1945	451	531	187	363	533	620	653	429	104	292	326	211	324	106	54	259
1944	1236	1479	1427	2115	2830	3224	3627	2308	22	85	222	205	214	110	73	389
1942	1177	1879	572	973	1591	1943	1664	1045	95	265	170	254	187	63	40	233
55974	5535	6772	3520	5503	5559	6207	5075	3713	413	1165	1880	266	860	301	293	232
54344	469	811	258	376	305	356	349	225	149	390	651	365	189	78	66	198
200185	1996	2626	1125	1833	1809	1882	2379	1412	530	1477	1613	1268	1141	497	239	1146
80128	122	163	74	115	222	260	207	155	22	74	96	86	55	26	20	82
4582	46	56	75	89	178	174	254	148	4	11	36	39	13	11	9	47
693235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7059	660	819	375	543	1020	1086	1046	760	75	206	213	154	139	67	24	148
105371450	165	209	79	148	322	291	308	186	10	48	56	30	28	16	6	40
4580	728	976	475	731	554	641	602	439	276	589	731	489	397	169	117	392
2630	584	773	376	590	601	637	730	515	132	379	646	382	220	96	93	338
2629	2156	2961	1496	2447	1753	2059	2073	1492	408	1119	2247	1326	669	258	329	1158
10712	933	1378	469	822	1178	1235	990	732	356	875	1027	1158	1014	366	308	1583
10067	2629	3715	1688	2731	1924	2334	2210	1567	1157	2792	4710	2443	1478	569	650	1761
1196	3814	4510	2153	3150	4561	4915	4475	3178	287	768	945	766	651	303	110	922
57657	94	117	183	222	212	226	321	200	31	80	129	51	73	20	27	42
5313	7	14	115	122	10	17	89	49	2	5	8	3	4	2	2	5
2224	1972	2677	942	1537	1553	1798	1392	921	903	2265	2866	2490	1772	672	545	1984
284618	1068	1461	584	845	971	1077	808	567	390	1000	1277	1110	772	278	232	815
23623	756	1262	515	661	638	730	673	434	220	554	894	540	515	235	221	555
55870	4012	4108	2278	3425	4365	5047	4554	3324	438	1315	908	1166	1263	429	248	1157
693140	12	4	7	5	6	7	6	6	0	1	0	0	3	2	1	0
645682	1	3	2	3	7	6	6	6	2	1	2	1	2	0	0	1
645676	45	66	18	28	30	58	40	29	11	29	29	24	15	7	11	22
101929703	27	38	13	23	23	28	31	27	6	30	37	22	10	2	6	11
105371452	60	46	22	41	20	36	40	16	10	22	30	21	7	4	4	12
55154	993	1272	600	767	1015	1276	917	668	164	453	791	396	270	100	121	347
55249	3229	3806	1822	3094	3897	4333	3807	2745	680	1880	1807	1578	2062	703	562	1852
106633810	0	0	0	0	3	0	0	1	4	16	19	15	20	6	1	17
7818	5095	6200	2519	3989	3514	4140	3408	2304	629	1554	2245	1746	1263	448	638	1655
100505728	65	71	37	61	65	81	59	42	5	26	56	31	11	4	9	22
100129405	628	806	418	493	676	844	604	423	115	293	517	272	192	78	89	261
54856	2603	2739	1555	2626	3083	3419	3538	2510	473	1339	1544	1270	1275	466	371	1164
106633816	1	2	0	1	1	1	0	1	5	14	19	11	13	6	4	13
23208	2	32	4	9	78	74	218	321	16	31	103	218	22	8	27	151
6016	1879	2079	1389	2048	3493	3900	3768	2569	146	483	704	867	769	274	366	1599
22889	2667	3134	1632	2390	3448	3880	3193	2249	492	1447	2645	1366	1488	476	842	1442
677823	0	0	0	0	1	2	1	3	1	4	4	0	2	1	1	4
677771	2	0	3	5	0	3	6	3	3	6	15	12	5	3	4	7
107985207	15	32	19	25	20	28	30	19	3	6	10	2	4	1	0	3
339403	1	1	0	6	1	2	2	1	1	3	1	3	4	1	0	1
9181	1629	2300	1079	1356	2643	2607	3803	2556	589	1616	1927	1015	1815	612	388	1054
102465442	0	1	0	0	0	1	1	0	0	3	1	2	1	0	1	1
107985209	53	55	21	33	39	64	93	34	37	94	123	57	105	36	36	89
107985210	0	0	0	1	0	3	2	0	0	0	0	1	1	0	0	1
107985208	0	0	0	2	3	0	2	3	1	4	0	0	0	0	0	0
6746	4623	7734	2609	4237	3721	4349	5972	3829	1417	3607	4523	2942	3308	1165	856	2838
105371729	18	10	11	9	12	9	14	11	7	16	17	18	14	6	2	17
56893	4510	5620	3208	4259	4004	4707	4340	2892	523	1305	866	1057	852	324	188	946
28956	1534	2539	1234	1453	1572	1989	1907	1146	443	1038	757	713	739	247	145	454
57111	2084	2983	1318	1827	1765	2157	2078	1436	1	2	4	18	5	3	0	13
92312	1212	1461	874	1219	2972	3232	5592	3546	292	818	401	555	481	153	137	498
4000	2321	3228	2133	2644	2674	3177	3546	2378	904	2113	2246	1191	2059	778	561	1359
64218	1319	1855	815	1323	1555	1697	1612	1044	0	2	16	7	0	1	3	7
9673	2337	3541	1828	2909	3360	3888	3145	2646	178	505	390	520	423	110	126	484
100527963	539	759	387	448	471	501	507	342	90	249	354	213	243	73	100	170
11243	727	1097	491	626	734	772	769	538	271	680	926	499	545	168	234	452
632	25	49	17	29	9	15	22	8	12	26	37	18	14	6	3	9
79957	510	662	306	440	1024	1004	696	562	15	38	64	32	19	16	7	38
23381	3575	4651	2231	3482	4523	5364	4105	3107	1574	3988	5193	2201	4181	1476	1500	2461
84283	517	772	370	604	805	1075	590	481	49	127	192	112	61	38	15	103
112770	1549	2101	1040	1583	1266	1559	1060	769	303	794	1091	897	517	164	121	792
391104	0	1	6	2	1	0	1	3	0	1	0	2	0	0	0	1
7203	19377	25024	11131	16215	13646	16909	14079	10427	515	1465	1558	1261	936	306	401	1017
128229	393	584	294	395	144	164	214	128	43	95	85	52	45	25	13	34
57127	6	25	27	51	29	39	79	59	3	4	10	15	0	1	3	3
10485	22	17	24	29	26	19	105	46	9	15	23	45	12	6	4	24
407046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4209	1721	2422	1364	2021	1943	2166	2502	1653	326	1049	1909	833	955	353	455	794
128239	1654	1698	646	1083	2059	2216	1706	1009	177	513	405	286	443	204	75	255
164118	0	2	10	11	3	4	10	7	0	1	1	1	0	0	0	1
128240	2960	4745	1665	2639	2756	3394	2570	1887	686	1791	1273	1041	1031	432	183	952
54865	5210	7055	3607	4642	3748	4642	2716	2173	194	533	249	314	197	63	15	206
60484	14	12	11	6	8	7	15	5	0	1	0	1	0	0	0	2
101928177	2	1	1	2	0	4	4	1	0	0	0	0	0	0	0	2
105371453	1634	1818	765	1175	2106	2309	1968	1283	61	127	30	35	45	43	1	38
63827	122	188	63	96	185	204	188	97	45	115	35	52	49	35	2	44
10763	43	37	48	51	116	106	179	108	1371	3387	4179	3356	2714	930	732	3072
1382	19	30	74	100	55	46	107	71	1524	3825	4514	4094	8661	2888	1563	6276
81875	3418	4080	1785	2945	2811	3215	2609	1968	404	1047	1280	455	718	270	180	465
51093	714	1043	384	592	674	673	706	499	71	155	248	138	98	49	35	95
79590	3652	5105	1989	2625	1818	2225	1985	1233	647	1434	723	898	900	362	82	706
3068	17506	22777	9937	14023	18002	19927	14957	10310	5053	13386	13903	8981	11730	3823	3259	8533
5546	1930	2996	1086	1883	3220	3628	2278	1969	559	1670	1897	1352	1533	482	592	1423
9047	9	8	4	9	6	9	4	1	113	298	487	195	292	122	76	200
4914	2	1	18	19	1	1	17	9	12	27	23	31	12	3	3	33
3645	1	3	17	33	1	0	29	17	4	2	15	4	3	0	3	1
375033	16	24	38	35	14	21	50	32	416	1064	733	496	1517	603	86	437
149499	6	5	8	7	3	13	9	12	10	26	14	15	38	18	0	12
9826	1962	2610	1214	1726	2132	2457	2324	1678	491	1372	1589	1290	1233	460	413	1215
768220	0	0	0	0	2	0	2	0	0	1	0	1	0	0	0	0
102724222	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
440695	11	17	14	8	14	23	21	13	6	8	18	12	14	6	7	9
2117	1313	1529	893	1322	1713	1985	2149	1499	347	890	1121	880	1043	370	286	946
360155	6	3	4	4	7	3	1	7	0	9	9	4	3	1	1	2
107985211	0	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0
105371456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105371455	6	8	3	1	16	43	21	26	0	0	0	12	0	0	0	1
101928202	1	1	3	0	1	3	0	0	0	0	1	6	0	0	0	0
83416	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
83417	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105371457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115352	4	4	2	2	0	0	1	3	0	0	0	1	0	0	0	0
79368	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
115350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922	0	0	2	3	0	0	2	3	0	0	0	0	0	1	0	0
105371458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55243	90	108	137	201	175	139	409	252	1045	2781	3580	2069	3156	1144	975	2187
100505785	0	0	0	0	0	0	0	1	4	8	8	7	7	1	3	6
646268	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
105371460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912	2	4	1	5	0	0	2	5	8	7	7	33	8	3	1	15
909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911	0	0	0	0	0	0	0	0	2	1	2	2	1	2	1	9
913	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
128360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128366	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
128367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6708	0	0	0	0	0	0	0	0	3	3	7	11	2	1	3	7
81448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391114	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
128372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128371	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
81442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4332	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
149628	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
3428	62	102	30	34	37	65	46	20	1133	3173	6156	3461	2318	772	1156	3067
107181291	0	0	0	0	0	0	0	0	1	6	6	2	10	2	2	3
105371461	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	3
9447	0	0	0	0	0	2	1	0	24	73	51	21	119	30	14	49
100189166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57863	0	0	0	0	0	0	2	1	40	126	102	159	135	37	26	165
100131825	0	0	0	0	0	0	1	1	15	30	31	39	37	12	8	42
2532	0	0	0	0	0	0	0	0	0	2	1	7	4	1	0	5
2205	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	1
441911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371462	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0
127385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985215	0	0	0	0	0	0	0	0	0	1	2	2	0	0	2	5
325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928264	5	10	2	2	5	4	6	3	0	0	1	1	0	0	0	2
54935	321	449	251	234	263	255	278	170	50	90	204	393	33	13	17	212
105371464	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
343413	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0
107985217	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
56833	0	3	1	0	1	0	1	0	3	9	31	14	14	4	8	16
284677	0	2	0	0	1	0	3	0	7	12	24	16	13	4	4	25
391123	0	2	0	0	1	1	1	0	12	34	49	24	20	8	2	29
107985216	10	7	17	24	9	11	35	7	44	135	139	143	65	31	15	97
25790	89	145	74	128	121	125	97	87	2	7	1	17	14	5	1	20
100422852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8407	2462	3865	1597	2387	2627	2969	2235	1625	5917	13707	16787	7502	21233	7996	4508	10968
57549	444	822	232	439	1218	1340	1713	1246	29	73	74	125	208	95	40	306
89886	62	107	33	28	26	52	75	53	12	34	90	71	1065	476	83	284
100505633	1033	1539	375	607	1085	1100	1192	741	0	0	1	5	5	1	0	5
93183	2257	2676	1296	2089	2563	2926	2450	1898	191	512	306	813	292	144	26	629
3766	21	31	13	16	20	11	24	14	0	14	27	50	13	8	5	34
3765	19	20	6	11	18	11	17	12	0	2	4	1	3	0	0	0
93185	1141	2077	919	1214	1439	1666	2053	1323	166	466	575	476	386	144	114	431
477	7	5	25	35	30	22	147	81	9	23	41	1	30	17	5	2
480	3	0	1	0	10	3	5	4	0	1	1	0	0	0	0	0
844	18	19	37	44	18	31	70	58	1	2	15	2	1	0	2	0
729867	190	287	131	214	203	245	270	174	82	238	530	201	130	46	70	180
8682	8581	11098	6151	9508	8923	10639	11416	7755	3483	9396	22881	9694	8250	3001	4966	9653
50717	6860	7797	4493	5790	7235	8549	7508	5174	1041	3166	2147	2242	2853	904	443	2482
100287049	90	115	58	87	155	139	135	69	12	19	17	16	24	12	2	30
5824	3422	4682	2194	3507	3326	3745	4028	2475	972	2354	2333	1170	1876	778	406	1108
107985219	142	211	70	134	134	136	183	104	108	259	682	322	234	83	130	251
1314	6415	7675	3665	6037	5388	6174	7583	4621	2601	6761	18294	7983	7106	2602	4036	8281
474338	109	189	60	112	103	117	111	99	67	160	277	212	240	79	92	269
23385	3902	5211	2334	3870	3883	4210	4887	2924	1074	3097	2710	2520	2409	1048	520	2379
4807	10	17	27	30	12	10	31	16	3	10	5	4	15	4	5	5
105371466	4	6	4	2	6	5	1	0	5	7	18	11	6	0	2	15
57216	163	235	129	229	345	337	621	396	318	904	1394	1446	813	232	394	1285
105371467	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
114836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8832	1	2	1	2	0	0	1	0	1	0	1	0	0	0	0	1
6504	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
107985220	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
962	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
57823	1	4	0	3	0	0	4	3	5	11	36	186	26	5	3	134
105371470	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
4063	4	0	0	0	0	0	0	0	1	0	1	11	0	0	0	3
51744	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1
55600	0	0	2	0	1	1	1	0	0	0	0	1	0	0	0	2
101928372	3	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0
142683	3	1	5	3	1	4	0	1	0	1	0	0	0	0	0	1
50848	5793	6540	3230	5542	3932	4549	5683	3637	396	1102	1399	1645	1355	450	326	1731
100131187	1202	1868	712	1137	982	1050	1319	763	3	12	12	8	9	1	1	6
